binary,family,backend,query,cell,sf,dram_gib,structure,method,tx,bg,rep,tx_per_s,tx_count,bg_tx_count,ms_per_tx,size_mib,commit_sha,cpu_cycles_per_tx,cpu_instr_per_tx,cpu_l1_miss_per_tx,cpu_llc_miss_per_tx,cpu_branch_miss_per_tx,cpu_util_pct,bm_free_pct,bm_consumed_pages,bm_p1_pct,bm_p2_pct,bm_p3_pct,bm_evicted_mib,bm_rounds,cr_committed,cr_restarts,cr_gct_committed,cr_wal_write_gib,dt_struct_split,dt_misses_counter,sst_read_us_per_tx,sst_write_us_per_tx,sst_compaction_us,lsm_block_read_count,lsm_block_cache_hit,lsm_block_cache_miss,disk
geo_lsm,geo,lsm,geo,c2,52,0.1,3,merged_idx,mixed-n,0,2,24.48,,,40.849673202614376,0.0,,76943112.0,,,,,72.37,,,,,,,,,,,,,,11.0,931.19,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,3,merged_idx,mixed-ns,0,2,177.42,,,5.636343140570398,0.0,,3393971.0,,,,,27.24,,,,,,,,,,,,,,4.0,292.42,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,3,merged_idx,mixed-nsc,0,2,312.67,,,3.1982601464803144,0.0,,333693.0,,,,,8.155000000000001,,,,,,,,,,,,,,3.0,12.09,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,3,merged_idx,distinct-n,0,2,22.13,,,45.187528242205154,0.0,,85832333.0,,,,,73.94,,,,,,,,,,,,,,12.0,483.73,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,3,merged_idx,distinct-ns,0,2,172.1,,,5.8105752469494485,0.0,,3370988.0,,,,,29.15,,,,,,,,,,,,,,4.0,315.54,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,3,merged_idx,distinct-nsc,0,2,296.02,,,3.3781501249915546,0.0,,341327.0,,,,,7.975,,,,,,,,,,,,,,3.0,186.88,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,3,merged_idx,maintain,0,2,78.0,,,12.820512820512821,0.0,,16483.175,,,,,16379.935,,,,,,,,,,,,,,99.87,0.1916,1.73,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,4,hash,join-n,0,2,8.9,,,112.35955056179775,493.503,,217781096.5,,,,,77.82,,,,,,,,,,,,,,26135.42,0.0,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,4,hash,join-ns,0,2,62.09,,,16.105653084232564,0.0,,7365590.0,,,,,23.22,,,,,,,,,,,,,,12.0,826.15,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,4,hash,join-nsc,0,2,122.05,,,8.193363375665712,0.0,,616901.0,,,,,6.23,,,,,,,,,,,,,,7.0,817.0,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,4,hash,mixed-n,0,2,12.8,,,78.125,0.0,,156055684.0,,,,,76.12,,,,,,,,,,,,,,19.0,549.69,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,4,hash,mixed-ns,0,2,62.94,,,15.888147442008263,0.0,,5720747.5,,,,,19.33,,,,,,,,,,,,,,13.0,258.66,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,4,hash,mixed-nsc,0,2,122.09,,,8.190679007289704,0.0,,604296.0,,,,,6.12,,,,,,,,,,,,,,7.0,830.76,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,4,hash,distinct-n,0,2,12.62,,,79.2393026941363,0.0,,158188356.5,,,,,78.5,,,,,,,,,,,,,,17.0,875.08,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,4,hash,distinct-ns,0,2,64.94,,,15.398829688943641,0.0,,5859584.0,,,,,19.17,,,,,,,,,,,,,,12.0,872.16,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,4,hash,distinct-nsc,0,2,115.52,,,8.65650969529086,0.0,,619005.0,,,,,5.94,,,,,,,,,,,,,,8.0,290.79,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,4,hash,maintain,0,2,57.0,,,17.54385964912281,0.0,,20541.575,,,,,20798.415,,,,,,,,,,,,,,86.83,0.2498,3.31,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,1,base_idx,join-n,0,3,10.0,,,100.0,493.503,,135032764.5,,,,,69.13,,,,,,,,,,,,,,32422.56,0.0,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,1,base_idx,join-ns,0,3,64.12,,,15.595757953836555,0.0,,5533892.5,,,,,19.16,,,,,,,,,,,,,,13.0,61.7,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,1,base_idx,join-nsc,0,3,122.36,,,8.172605426610003,0.0,,628718.5,,,,,6.28,,,,,,,,,,,,,,7.0,813.48,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,1,base_idx,mixed-n,0,3,12.91,,,77.45933384972889,0.0,,95334991.5,,,,,67.22,,,,,,,,,,,,,,26.0,778.93,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,1,base_idx,mixed-ns,0,3,61.22,,,16.33453119895459,0.0,,4689923.5,,,,,16.31,,,,,,,,,,,,,,14.0,146.39,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,1,base_idx,mixed-nsc,0,3,125.49,,,7.96876245119133,0.0,,591033.5,,,,,6.13,,,,,,,,,,,,,,7.0,630.06,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,1,base_idx,distinct-n,0,3,12.18,,,82.10180623973727,0.0,,105917180.5,,,,,68.53,,,,,,,,,,,,,,27.0,166.67,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,1,base_idx,distinct-ns,0,3,66.58,,,15.019525382997898,0.0,,4717449.5,,,,,17.15,,,,,,,,,,,,,,12.0,878.36,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,1,base_idx,distinct-nsc,0,3,112.75,,,8.869179600886918,0.0,,624822.5,,,,,5.8,,,,,,,,,,,,,,8.0,517.62,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,1,base_idx,maintain,0,3,52.0,,,19.23076923076923,0.0,,23756.755,,,,,23762.925,,,,,,,,,,,,,,89.85,0.1529,6.55,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,2,mat_view,join-n,0,3,12.84,,,77.88161993769471,1320.19,,81965621.5,,,,,55.29,,,,,,,,,,,,,,37257.71,0.0,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,2,mat_view,join-ns,0,3,160.76,,,6.220452848967406,0.0,,3454769.5,,,,,25.42,,,,,,,,,,,,,,4.0,859.84,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,2,mat_view,join-nsc,0,3,313.86,,,3.1861339450710506,0.0,,285816.5,,,,,6.63,,,,,,,,,,,,,,3.0,49.76,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,2,mat_view,mixed-n,0,3,22.31,,,44.82294935006724,0.0,,63469299.0,,,,,66.33,,,,,,,,,,,,,,16.0,83.86,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,2,mat_view,mixed-ns,0,3,151.6,,,6.596306068601583,0.0,,2977497.0,,,,,22.09,,,,,,,,,,,,,,5.0,365.25,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,2,mat_view,mixed-nsc,0,3,250.86,,,3.98628717212788,0.0,,420320.0,,,,,7.66,,,,,,,,,,,,,,3.0,778.0,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,2,mat_view,distinct-n,0,3,0.478,,,2092.050209205021,0.0,,6220007668.0,,,,,97.49,,,,,,,,,,,,,,54.0,368.33,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,2,mat_view,distinct-ns,0,3,115.41,,,8.664760419374405,0.0,,8950280.0,,,,,41.4,,,,,,,,,,,,,,5.0,300.87,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,2,mat_view,distinct-nsc,0,3,301.24,,,3.319612269286947,0.0,,293189.0,,,,,6.61,,,,,,,,,,,,,,3.0,178.98,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,2,mat_view,maintain,0,3,1.0,,,1000.0,0.0,,183813.08,,,,,178854.575,,,,,,,,,,,,,,18.15,820.0,8.96,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,3,merged_idx,join-n,0,3,18.1,,,55.24861878453038,477.058,,112480285.5,,,,,73.84,,,,,,,,,,,,,,15239.71,0.0,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,3,merged_idx,join-ns,0,3,161.58,,,6.188884762965713,0.0,,4139877.0,,,,,32.45,,,,,,,,,,,,,,4.0,385.67,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,3,merged_idx,join-nsc,0,3,307.36,,,3.25351379489849,0.0,,348683.0,,,,,8.5,,,,,,,,,,,,,,3.0,55.43,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,3,merged_idx,mixed-n,0,3,21.41,,,46.707146193367585,0.0,,78928515.5,,,,,74.25,,,,,,,,,,,,,,12.0,868.33,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,3,merged_idx,mixed-ns,0,3,167.6,,,5.966587112171838,0.0,,3372100.5,,,,,28.5,,,,,,,,,,,,,,4.0,480.89,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,3,merged_idx,mixed-nsc,0,3,300.96,,,3.322700691121744,0.0,,351601.5,,,,,8.16,,,,,,,,,,,,,,3.0,131.42,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,3,merged_idx,distinct-n,0,3,20.76,,,48.16955684007707,0.0,,84332868.5,,,,,74.58,,,,,,,,,,,,,,13.0,76.56,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,3,merged_idx,distinct-ns,0,3,168.47,,,5.935774915415207,0.0,,3657684.5,,,,,28.35,,,,,,,,,,,,,,4.0,457.23,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,3,merged_idx,distinct-nsc,0,3,302.68,,,3.3038192150125543,0.0,,347356.0,,,,,8.145,,,,,,,,,,,,,,3.0,113.02,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,3,merged_idx,maintain,0,3,84.0,,,11.904761904761905,0.0,,14838.83,,,,,14643.905,,,,,,,,,,,,,,99.81,0.1752,3.31,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,4,hash,join-n,0,3,9.59,,,104.27528675703859,493.503,,217175546.0,,,,,78.77,,,,,,,,,,,,,,23284.54,0.0,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,4,hash,join-ns,0,3,64.58,,,15.48467017652524,0.0,,7415817.0,,,,,23.68,,,,,,,,,,,,,,12.0,288.35,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,4,hash,join-nsc,0,3,120.2,,,8.319467554076539,0.0,,643888.5,,,,,6.395,,,,,,,,,,,,,,7.0,932.4,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,4,hash,mixed-n,0,3,12.96,,,77.1604938271605,0.0,,159580814.0,,,,,77.73,,,,,,,,,,,,,,18.0,72.05,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,4,hash,mixed-ns,0,3,70.32,,,14.220705346985213,0.0,,5855745.5,,,,,20.97,,,,,,,,,,,,,,11.0,686.73,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,4,hash,mixed-nsc,0,3,121.31,,,8.24334350012365,0.0,,625839.0,,,,,6.37,,,,,,,,,,,,,,7.0,869.35,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,4,hash,distinct-n,0,3,12.05,,,82.9875518672199,0.0,,169288953.0,,,,,79.61,,,,,,,,,,,,,,17.0,817.67,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,4,hash,distinct-ns,0,3,66.01,,,15.149219815179517,0.0,,6158296.0,,,,,20.94,,,,,,,,,,,,,,12.0,428.17,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,4,hash,distinct-nsc,0,3,117.63,,,8.501232678738418,0.0,,648562.0,,,,,6.38,,,,,,,,,,,,,,8.0,115.46,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,4,hash,maintain,0,3,53.0,,,18.867924528301888,0.0,,23181.09,,,,,22943.76,,,,,,,,,,,,,,89.52,0.2352,4.96,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,1,base_idx,join-n,1,1,1.87,,,534.75935828877,493.503,,155309138.5,,,,,19.42,,,,,,,,,,,,,,125887.26,767990.0,30554847.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,1,base_idx,join-ns,1,1,8.04,,,124.37810945273633,348.36,,10621161.0,,,,,5.98,,,,,,,,,,,,,,152.0,359.21,104.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,1,base_idx,join-nsc,1,1,10.3,,,97.08737864077669,404.65,,1205878.0,,,,,1.04,,,,,,,,,,,,,,32.0,136.62,167.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,1,base_idx,mixed-n,1,1,3.36,,,297.61904761904765,140.2,,110256061.0,,,,,26.28,,,,,,,,,,,,,,132.0,423.93,388.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,1,base_idx,mixed-ns,1,1,8.62,,,116.00928074245941,111.3,,5953963.0,,,,,3.18,,,,,,,,,,,,,,48.0,654.4,105.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,1,base_idx,mixed-nsc,1,1,17.06,,,58.6166471277843,309.57,,1012836.5,,,,,1.4,,,,,,,,,,,,,,31.0,667.96,93.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,1,base_idx,distinct-n,1,1,4.14,,,241.54589371980677,365.75,,138697905.0,,,,,41.46,,,,,,,,,,,,,,166.0,6.11,224.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,1,base_idx,distinct-ns,1,1,5.88,,,170.06802721088437,665.87,,8987978.5,,,,,3.73,,,,,,,,,,,,,,132.0,242.65,118.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,1,base_idx,distinct-nsc,1,1,19.09,,,52.38344683080147,374.65,,1046958.5,,,,,1.66,,,,,,,,,,,,,,30.0,585.32,82.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,1,base_idx,maintain,1,1,52.0,,,19.23076923076923,0.0,,22931.405,,,,,22432.225,,,,,,,,,,,,,,85.45,1.52,15.6,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,2,mat_view,join-n,1,1,4.1,,,243.90243902439028,1320.19,,86829865.5,,,,,29.39,,,,,,,,,,,,,,406528.77,466.68,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,2,mat_view,join-ns,1,1,39.0,,,25.641025641025642,319128.0,,3870196.0,,,,,11.16,,,,,,,,,,,,,,47.0,7.75,106.23,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,2,mat_view,join-nsc,1,1,120.91,,,8.270614506657845,864564.0,,404123.5,,,,,4.135,,,,,,,,,,,,,,15.0,819.49,37.59,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,2,mat_view,mixed-n,1,1,9.68,,,103.30578512396694,0.0,,65934471.0,,,,,48.76,,,,,,,,,,,,,,149.0,582.34,102.69,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,2,mat_view,mixed-ns,1,1,61.14,,,16.35590448151783,0.0,,3133033.5,,,,,12.81,,,,,,,,,,,,,,29.0,744.16,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,2,mat_view,mixed-nsc,1,1,145.35,,,6.879944960440317,427232.0,,481153.5,,,,,5.7,,,,,,,,,,,,,,13.0,212.43,3.18,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,2,mat_view,distinct-n,1,1,0.4594,,,2176.7522855899,2.0,,5742271928.5,,,,,86.9,,,,,,,,,,,,,,2.0,228.0,579.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,2,mat_view,distinct-ns,1,1,35.96,,,27.808676307007786,343869.0,,10285144.5,,,,,26.8,,,,,,,,,,,,,,46.0,943.91,19.21,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,2,mat_view,distinct-nsc,1,1,111.63,,,8.958165367732688,0.0,,431752.0,,,,,4.06,,,,,,,,,,,,,,16.0,902.71,6.56,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,2,mat_view,maintain,1,1,1.0,,,1000.0,2306884.0,,150810.345,,,,,152849.675,,,,,,,,,,,,,,25.35,540.06,71.78,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,3,merged_idx,join-n,1,1,4.02,,,248.75621890547265,477.058,,131693361.5,,,,,27.38,,,,,,,,,,,,,,65135.54,271655.1,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,3,merged_idx,join-ns,1,1,19.54,,,51.1770726714432,58.35,,5145440.0,,,,,5.69,,,,,,,,,,,,,,17.0,802.96,48.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,3,merged_idx,join-nsc,1,1,21.98,,,45.49590536851683,202.14,,682797.0,,,,,1.09,,,,,,,,,,,,,,14.0,661.56,60.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,3,merged_idx,mixed-n,1,1,4.27,,,234.192037470726,180.91,,106766289.5,,,,,28.56,,,,,,,,,,,,,,97.0,460.02,352.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,3,merged_idx,mixed-ns,1,1,22.72,,,44.014084507042256,38.12,,4368036.5,,,,,5.35,,,,,,,,,,,,,,15.0,545.25,70.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,3,merged_idx,mixed-nsc,1,1,37.59,,,26.60281989890928,656.54,,515441.5,,,,,1.42,,,,,,,,,,,,,,8.0,452.76,34.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,3,merged_idx,distinct-n,1,1,3.4,,,294.11764705882354,835.74,,102209148.0,,,,,20.88,,,,,,,,,,,,,,85.0,792.24,392.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,3,merged_idx,distinct-ns,1,1,15.92,,,62.814070351758794,160.77,,4700090.5,,,,,4.34,,,,,,,,,,,,,,22.0,317.89,101.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,3,merged_idx,distinct-nsc,1,1,8.88,,,112.61261261261261,533.09,,1329341.0,,,,,0.8719,,,,,,,,,,,,,,28.0,411.49,191.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,3,merged_idx,maintain,1,1,83.0,,,12.048192771084338,0.0,,15650.655,,,,,15388.44,,,,,,,,,,,,,,99.88,1.04,10.14,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,4,hash,join-n,1,1,2.13,,,469.4835680751174,493.503,,240182260.5,,,,,27.23,,,,,,,,,,,,,,111632.71,734391.78,12400830.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,4,hash,join-ns,1,1,8.32,,,120.1923076923077,210.78,,9380885.0,,,,,4.63,,,,,,,,,,,,,,47.0,478.7,188.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,4,hash,join-nsc,1,1,15.42,,,64.85084306095979,587.18,,1361587.0,,,,,1.7,,,,,,,,,,,,,,25.0,492.69,107.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,4,hash,mixed-n,1,1,3.39,,,294.9852507374631,309.85,,186055120.0,,,,,36.73,,,,,,,,,,,,,,116.0,516.01,365.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,4,hash,mixed-ns,1,1,9.83,,,101.7293997965412,359.87,,6289392.0,,,,,3.47,,,,,,,,,,,,,,33.0,34.15,131.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,4,hash,mixed-nsc,1,1,10.58,,,94.5179584120983,542.42,,1554664.5,,,,,1.295,,,,,,,,,,,,,,31.0,702.01,93.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,4,hash,distinct-n,1,1,0.6286,,,1590.836780146357,635.0,,185590139.5,,,,,6.15,,,,,,,,,,,,,,138.0,42.11,2.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,4,hash,distinct-ns,1,1,11.85,,,84.38818565400844,456.46,,7228367.0,,,,,4.96,,,,,,,,,,,,,,32.0,74.74,78.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,4,hash,distinct-nsc,1,1,19.2,,,52.083333333333336,485.13,,1806831.0,,,,,2.76,,,,,,,,,,,,,,35.0,421.77,47.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,4,hash,maintain,1,1,55.0,,,18.181818181818183,0.0,,22695.16,,,,,22434.67,,,,,,,,,,,,,,89.34,0.5047,14.35,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,1,base_idx,join-n,1,2,2.22,,,450.45045045045043,493.503,,156434106.5,,,,,22.67,,,,,,,,,,,,,,107355.32,720049.68,13856990.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,1,base_idx,join-ns,1,2,10.3,,,97.08737864077669,758.19,,6533921.0,,,,,4.08,,,,,,,,,,,,,,44.0,515.79,147.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,1,base_idx,join-nsc,1,2,5.7,,,175.43859649122805,65.92,,1234660.0,,,,,0.5745,,,,,,,,,,,,,,37.0,106.46,261.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,1,base_idx,mixed-n,1,2,4.44,,,225.22522522522522,392.45,,129915068.5,,,,,41.71,,,,,,,,,,,,,,153.0,225.93,236.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,1,base_idx,mixed-ns,1,2,7.96,,,125.62814070351759,886.83,,6873310.0,,,,,3.48,,,,,,,,,,,,,,48.0,386.58,197.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,1,base_idx,mixed-nsc,1,2,22.05,,,45.35147392290249,969.37,,957328.0,,,,,1.64,,,,,,,,,,,,,,18.0,240.03,72.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,1,base_idx,distinct-n,1,2,4.7,,,212.7659574468085,615.87,,122502559.0,,,,,41.16,,,,,,,,,,,,,,150.0,589.83,177.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,1,base_idx,distinct-ns,1,2,13.49,,,74.12898443291327,565.36,,5757707.5,,,,,4.67,,,,,,,,,,,,,,44.0,258.59,63.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,1,base_idx,distinct-nsc,1,2,15.01,,,66.62225183211193,368.34,,1655916.5,,,,,1.9649999999999999,,,,,,,,,,,,,,30.0,343.04,108.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,1,base_idx,maintain,1,2,53.0,,,18.867924528301888,0.0,,22024.12,,,,,22083.39,,,,,,,,,,,,,,87.78,0.9038,22.3,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,2,mat_view,join-n,1,2,3.35,,,298.5074626865672,1320.26,,87714546.0,,,,,22.96,,,,,,,,,,,,,,521957.54,372.41,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,2,mat_view,join-ns,1,2,27.57,,,36.27130939426913,0.0,,4144098.5,,,,,8.01,,,,,,,,,,,,,,68.0,519.52,472.53,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,2,mat_view,join-nsc,1,2,65.91,,,15.172204521316948,0.0,,416742.0,,,,,2.34,,,,,,,,,,,,,,29.0,303.13,3.12,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,2,mat_view,mixed-n,1,2,8.46,,,118.20330969267138,0.0,,66752904.5,,,,,45.11,,,,,,,,,,,,,,173.0,649.16,157.78,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,2,mat_view,mixed-ns,1,2,39.55,,,25.28445006321113,409279.0,,3420314.0,,,,,9.585,,,,,,,,,,,,,,48.0,508.35,30.56,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,2,mat_view,mixed-nsc,1,2,107.97,,,9.261831990367694,0.0,,484026.5,,,,,4.35,,,,,,,,,,,,,,17.0,684.42,9.65,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,2,mat_view,distinct-n,1,2,0.197,,,5076.1421319796955,39.0,,13574157663.5,,,,,88.04,,,,,,,,,,,,,,5.0,182.0,496.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,2,mat_view,distinct-ns,1,2,22.0,,,45.45454545454545,0.0,,10557305.5,,,,,16.82,,,,,,,,,,,,,,80.0,651.61,43.4,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,2,mat_view,distinct-nsc,1,2,53.57,,,18.667164457718872,1128003.0,,467013.0,,,,,2.13,,,,,,,,,,,,,,35.0,933.24,365.24,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,2,mat_view,maintain,1,2,1.0,,,1000.0,577246.0,,146843.065,,,,,141880.9,,,,,,,,,,,,,,27.8,449.37,56.77,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,3,merged_idx,join-n,1,2,4.09,,,244.49877750611248,477.058,,130687011.5,,,,,30.68,,,,,,,,,,,,,,86996.22,218998.1,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,3,merged_idx,join-ns,1,2,18.77,,,53.27650506126798,816.31,,5221284.0,,,,,5.34,,,,,,,,,,,,,,19.0,328.26,43.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,3,merged_idx,join-nsc,1,2,25.03,,,39.95205753096284,801.55,,626861.5,,,,,1.2,,,,,,,,,,,,,,15.0,375.46,65.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,3,merged_idx,mixed-n,1,2,3.37,,,296.7359050445104,791.38,,91716669.5,,,,,18.89,,,,,,,,,,,,,,80.0,654.13,365.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,3,merged_idx,mixed-ns,1,2,17.96,,,55.67928730512249,854.2,,4072189.0,,,,,4.24,,,,,,,,,,,,,,19.0,940.96,91.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,3,merged_idx,mixed-nsc,1,2,11.01,,,90.82652134423252,16.87,,1364428.0,,,,,1.09,,,,,,,,,,,,,,37.0,445.43,102.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,3,merged_idx,distinct-n,1,2,3.23,,,309.59752321981426,715.62,,101055223.0,,,,,20.69,,,,,,,,,,,,,,77.0,404.2,339.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,3,merged_idx,distinct-ns,1,2,16.12,,,62.034739454094286,170.59,,4816956.0,,,,,4.59,,,,,,,,,,,,,,24.0,283.53,95.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,3,merged_idx,distinct-nsc,1,2,27.46,,,36.41660597232338,974.51,,1549304.0,,,,,3.41,,,,,,,,,,,,,,42.0,641.12,48.0,,,,hdd
