binary,family,backend,query,cell,sf,dram_gib,structure,method,tx,bg,rep,tx_per_s,tx_count,bg_tx_count,ms_per_tx,size_mib,commit_sha,cpu_cycles_per_tx,cpu_instr_per_tx,cpu_l1_miss_per_tx,cpu_llc_miss_per_tx,cpu_branch_miss_per_tx,cpu_util_pct,bm_free_pct,bm_consumed_pages,bm_p1_pct,bm_p2_pct,bm_p3_pct,bm_evicted_mib,bm_rounds,cr_committed,cr_restarts,cr_gct_committed,cr_wal_write_gib,dt_struct_split,dt_misses_counter,sst_read_us_per_tx,sst_write_us_per_tx,sst_compaction_us,lsm_block_read_count,lsm_block_cache_hit,lsm_block_cache_miss
q3_btree,vanilla,btree,q3,c4,4000,1.0,1,base_merge_join,query,2,4,0.012498190886869126,1,,80011.58,11064.88,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3_btree,vanilla,btree,q3,c4,4000,1.0,2,pipeline_view,query,2,4,0.014317956277829634,1,,69842.37,11673.61,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3_btree,vanilla,btree,q3,c4,4000,1.0,3,mi_col_walk,query,2,4,0.015055427308407268,1,,66421.23,11326.71,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3_btree,vanilla,btree,q3,c4,4000,1.0,4,base_hash_join,query,2,4,0.004947390194777268,1,,202126.76999999996,8777.9,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3_lsm,vanilla,lsm,q3,c4,10000,1.0,1,base_merge_join,query,2,0,0.025695183180960895,1,,38917.8,10144.54,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3_lsm,vanilla,lsm,q3,c4,10000,1.0,2,pipeline_view,query,2,0,0.036541921074566344,1,,27365.83,9844.71,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3_lsm,vanilla,lsm,q3,c4,10000,1.0,3,mi_col_walk,query,2,0,0.030987381938074814,1,,32271.2,9923.99,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3_lsm,vanilla,lsm,q3,c4,10000,1.0,4,base_hash_join,query,2,0,0.0038414223957384183,1,,260320.24,8065.85,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3_lsm,vanilla,lsm,q3,c4,10000,1.0,1,base_merge_join,query,2,1,0.024861793291094805,1,,40222.36,10144.54,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3_lsm,vanilla,lsm,q3,c4,10000,1.0,2,pipeline_view,query,2,1,0.0356430505318656,1,,28055.96,9844.71,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3_lsm,vanilla,lsm,q3,c4,10000,1.0,3,mi_col_walk,query,2,1,0.03030415982171457,1,,32998.77,9923.99,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3_lsm,vanilla,lsm,q3,c4,10000,1.0,4,base_hash_join,query,2,1,0.00390708040720686,1,,255945.59000000003,8065.85,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3_lsm,vanilla,lsm,q3,c4,10000,1.0,1,base_merge_join,query,2,2,0.02475455242407717,1,,40396.61,10144.54,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3_lsm,vanilla,lsm,q3,c4,10000,1.0,2,pipeline_view,query,2,2,0.03493493717300899,1,,28624.64,9844.71,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3_lsm,vanilla,lsm,q3,c4,10000,1.0,3,mi_col_walk,query,2,2,0.03589849628378766,1,,27856.320000000003,9923.99,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3_lsm,vanilla,lsm,q3,c4,10000,1.0,4,base_hash_join,query,2,2,0.00398751509025242,1,,250782.75,8065.85,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3_lsm,vanilla,lsm,q3,c4,10000,1.0,1,base_merge_join,query,2,3,0.024733747392753854,1,,40430.59,10144.54,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3_lsm,vanilla,lsm,q3,c4,10000,1.0,2,pipeline_view,query,2,3,0.0353466427581975,1,,28291.230000000003,9844.71,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3_lsm,vanilla,lsm,q3,c4,10000,1.0,3,mi_col_walk,query,2,3,0.03505863907972475,1,,28523.64,9923.99,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3_lsm,vanilla,lsm,q3,c4,10000,1.0,4,base_hash_join,query,2,3,0.0037969513442327857,1,,263369.19,8065.85,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3_lsm,vanilla,lsm,q3,c4,10000,1.0,1,base_merge_join,query,2,4,0.02561138866742152,1,,39045.13,10144.54,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3_lsm,vanilla,lsm,q3,c4,10000,1.0,2,pipeline_view,query,2,4,0.03574652141663465,1,,27974.749999999996,9844.71,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3_lsm,vanilla,lsm,q3,c4,10000,1.0,3,mi_col_walk,query,2,4,0.029623134483105926,1,,33757.4,9923.99,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3_lsm,vanilla,lsm,q3,c4,10000,1.0,4,base_hash_join,query,2,4,0.0037046773477948133,1,,269929.04,8065.85,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3i_btree,tpchi,btree,q3i,c4,4000,1.0,1,base_merge_join,query,2,0,0.006782536352529652,1,,147437.47,16110.71,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3i_btree,tpchi,btree,q3i,c4,4000,1.0,2,pipeline_view,query,2,0,0.012115914896359856,1,,82536.07,16307.58,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3i_btree,tpchi,btree,q3i,c4,4000,1.0,3,mi_coli_walk,query,2,0,0.009189843605403555,1,,108815.78,16419.46,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3i_btree,tpchi,btree,q3i,c4,4000,1.0,4,base_hash_join,query,2,0,0.0027932580136896456,1,,358004.88,13031.58,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3i_btree,tpchi,btree,q3i,c4,4000,1.0,1,base_merge_join,query,2,1,0.007224805531715704,1,,138412.03,16110.71,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3i_btree,tpchi,btree,q3i,c4,4000,1.0,2,pipeline_view,query,2,1,0.014002007607850813,1,,71418.33,16307.58,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3i_btree,tpchi,btree,q3i,c4,4000,1.0,3,mi_coli_walk,query,2,1,0.013401121566666159,1,,74620.62,16419.46,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3i_btree,tpchi,btree,q3i,c4,4000,1.0,4,base_hash_join,query,2,1,0.0030679023113637373,1,,325955.62,13031.58,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3i_btree,tpchi,btree,q3i,c4,4000,1.0,1,base_merge_join,query,2,2,0.007060933170103388,1,,141624.34,16110.71,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3i_btree,tpchi,btree,q3i,c4,4000,1.0,2,pipeline_view,query,2,2,0.013563235602082878,1,,73728.72,16307.58,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3i_btree,tpchi,btree,q3i,c4,4000,1.0,3,mi_coli_walk,query,2,2,0.013526839278153747,1,,73927.1,16419.46,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3i_btree,tpchi,btree,q3i,c4,4000,1.0,4,base_hash_join,query,2,2,0.003052177989957052,1,,327634.89,13031.58,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3i_btree,tpchi,btree,q3i,c4,4000,1.0,1,base_merge_join,query,2,3,0.007248605495153328,1,,137957.57,16110.71,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3i_btree,tpchi,btree,q3i,c4,4000,1.0,2,pipeline_view,query,2,3,0.01424571232550427,1,,70196.56,16307.58,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3i_btree,tpchi,btree,q3i,c4,4000,1.0,3,mi_coli_walk,query,2,3,0.013667449629297765,1,,73166.54,16419.46,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3i_btree,tpchi,btree,q3i,c4,4000,1.0,4,base_hash_join,query,2,3,0.002550492352144643,1,,392081.16,13031.58,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3i_btree,tpchi,btree,q3i,c4,4000,1.0,1,base_merge_join,query,2,4,0.007060706827590531,1,,141628.88,16110.71,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3i_btree,tpchi,btree,q3i,c4,4000,1.0,2,pipeline_view,query,2,4,0.013666491416691734,1,,73171.67,16307.58,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3i_btree,tpchi,btree,q3i,c4,4000,1.0,3,mi_coli_walk,query,2,4,0.013777268141321155,1,,72583.33,16419.46,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3i_btree,tpchi,btree,q3i,c4,4000,1.0,4,base_hash_join,query,2,4,0.002431245472109214,1,,411311.82,13031.58,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3i_lsm,tpchi,lsm,q3i,c4,10000,1.0,1,base_merge_join,query,2,0,0.017824975143072165,1,,56101.05999999999,14226.05,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3i_lsm,tpchi,lsm,q3i,c4,10000,1.0,2,pipeline_view,query,2,0,0.03446015751048795,1,,29019.02,13358.2,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3i_lsm,tpchi,lsm,q3i,c4,10000,1.0,3,mi_coli_walk,query,2,0,0.021973781762552193,1,,45508.78,14443.12,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3i_lsm,tpchi,lsm,q3i,c4,10000,1.0,4,base_hash_join,query,2,0,0.002673764763459518,1,,374004.48,12068.76,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3i_lsm,tpchi,lsm,q3i,c4,10000,1.0,1,base_merge_join,query,2,1,0.018429422499302447,1,,54261.06,14226.05,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3i_lsm,tpchi,lsm,q3i,c4,10000,1.0,2,pipeline_view,query,2,1,0.035505425051420736,1,,28164.709999999995,13358.2,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3i_lsm,tpchi,lsm,q3i,c4,10000,1.0,3,mi_coli_walk,query,2,1,0.021717464902947906,1,,46045.89,14443.12,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3i_lsm,tpchi,lsm,q3i,c4,10000,1.0,4,base_hash_join,query,2,1,0.0027819462924681838,1,,359460.57,12068.76,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3i_lsm,tpchi,lsm,q3i,c4,10000,1.0,1,base_merge_join,query,2,2,0.01841468357404701,1,,54304.49,14226.05,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3i_lsm,tpchi,lsm,q3i,c4,10000,1.0,2,pipeline_view,query,2,2,0.034252323163818585,1,,29195.100000000002,13358.2,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3i_lsm,tpchi,lsm,q3i,c4,10000,1.0,3,mi_coli_walk,query,2,2,0.02056053783077279,1,,48636.86,14443.12,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3i_lsm,tpchi,lsm,q3i,c4,10000,1.0,4,base_hash_join,query,2,2,0.0028897577362932505,1,,346049.77,12068.76,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3i_lsm,tpchi,lsm,q3i,c4,10000,1.0,1,base_merge_join,query,2,3,0.017689525130004744,1,,56530.63,14226.05,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3i_lsm,tpchi,lsm,q3i,c4,10000,1.0,2,pipeline_view,query,2,3,0.034248921158983495,1,,29197.999999999996,13358.2,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3i_lsm,tpchi,lsm,q3i,c4,10000,1.0,3,mi_coli_walk,query,2,3,0.021228939034945167,1,,47105.51,14443.12,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3i_lsm,tpchi,lsm,q3i,c4,10000,1.0,4,base_hash_join,query,2,3,0.0028202075655847023,1,,354583.83,12068.76,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3i_lsm,tpchi,lsm,q3i,c4,10000,1.0,1,base_merge_join,query,2,4,0.01890535713543004,1,,52895.06,14226.05,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3i_lsm,tpchi,lsm,q3i,c4,10000,1.0,2,pipeline_view,query,2,4,0.03839243208378765,1,,26046.799999999996,13358.2,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3i_lsm,tpchi,lsm,q3i,c4,10000,1.0,3,mi_coli_walk,query,2,4,0.021931012491246786,1,,45597.53,14443.12,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q3i_lsm,tpchi,lsm,q3i,c4,10000,1.0,4,base_hash_join,query,2,4,0.0027852213592275735,1,,359037.89,12068.76,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5_btree,vanilla,btree,q5,c4,4000,1.0,1,base_merge_join,query,2,0,0.012421323337977252,1,,80506.72,11084.48,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5_btree,vanilla,btree,q5,c4,4000,1.0,2,pipeline_view,query,2,0,0.01338745793326031,1,,74696.78,12071.52,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5_btree,vanilla,btree,q5,c4,4000,1.0,3,mi_col_walk,query,2,0,0.01458105990307678,1,,68582.12,11346.31,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5_btree,vanilla,btree,q5,c4,4000,1.0,4,base_hash_join,query,2,0,0.003120835440157325,1,,320427.02,8797.5,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5_btree,vanilla,btree,q5,c4,4000,1.0,1,base_merge_join,query,2,1,0.01259270434118371,1,,79411.06,11084.48,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5_btree,vanilla,btree,q5,c4,4000,1.0,2,pipeline_view,query,2,1,0.014003260519179285,1,,71411.94,12071.52,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5_btree,vanilla,btree,q5,c4,4000,1.0,3,mi_col_walk,query,2,1,0.014704113534577753,1,,68008.18,11346.31,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5_btree,vanilla,btree,q5,c4,4000,1.0,4,base_hash_join,query,2,1,0.0032407013422142378,1,,308575.18,8797.5,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5_btree,vanilla,btree,q5,c4,4000,1.0,1,base_merge_join,query,2,2,0.012718321110390831,1,,78626.73,11084.48,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5_btree,vanilla,btree,q5,c4,4000,1.0,2,pipeline_view,query,2,2,0.013738947360322305,1,,72785.78,12071.52,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5_btree,vanilla,btree,q5,c4,4000,1.0,3,mi_col_walk,query,2,2,0.015164823432927806,1,,65942.08,11346.31,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5_btree,vanilla,btree,q5,c4,4000,1.0,4,base_hash_join,query,2,2,0.003336411951855042,1,,299723.18,8797.5,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5_btree,vanilla,btree,q5,c4,4000,1.0,1,base_merge_join,query,2,3,0.012698933556258878,1,,78746.77,11084.48,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5_btree,vanilla,btree,q5,c4,4000,1.0,2,pipeline_view,query,2,3,0.014419556610169883,1,,69350.26,12071.52,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5_btree,vanilla,btree,q5,c4,4000,1.0,3,mi_col_walk,query,2,3,0.015467672024101108,1,,64650.97,11346.31,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5_btree,vanilla,btree,q5,c4,4000,1.0,4,base_hash_join,query,2,3,0.0032396646921126347,1,,308673.92,8797.5,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5_btree,vanilla,btree,q5,c4,4000,1.0,1,base_merge_join,query,2,4,0.012681470254153148,1,,78855.21,11084.48,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5_btree,vanilla,btree,q5,c4,4000,1.0,2,pipeline_view,query,2,4,0.014074482442575758,1,,71050.57,12071.52,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5_btree,vanilla,btree,q5,c4,4000,1.0,3,mi_col_walk,query,2,4,0.01539674091026456,1,,64948.81,11346.31,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5_btree,vanilla,btree,q5,c4,4000,1.0,4,base_hash_join,query,2,4,0.003334865148058008,1,,299862.2,8797.5,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5_lsm,vanilla,lsm,q5,c4,10000,1.0,1,base_merge_join,query,2,0,0.02604359959007374,1,,38397.15,10159.1,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5_lsm,vanilla,lsm,q5,c4,10000,1.0,2,pipeline_view,query,2,0,0.033711031732868386,1,,29663.880000000005,9800.44,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5_lsm,vanilla,lsm,q5,c4,10000,1.0,3,mi_col_walk,query,2,0,0.0376153663285296,1,,26584.88,9938.55,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5_lsm,vanilla,lsm,q5,c4,10000,1.0,4,base_hash_join,query,2,0,0.0038527169494772806,1,,259557.09,8080.41,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5_lsm,vanilla,lsm,q5,c4,10000,1.0,1,base_merge_join,query,2,1,0.025754178937459838,1,,38828.65,10159.1,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5_lsm,vanilla,lsm,q5,c4,10000,1.0,2,pipeline_view,query,2,1,0.03372035306558474,1,,29655.679999999997,9800.44,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5_lsm,vanilla,lsm,q5,c4,10000,1.0,3,mi_col_walk,query,2,1,0.029985367140835273,1,,33349.6,9938.55,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5_lsm,vanilla,lsm,q5,c4,10000,1.0,4,base_hash_join,query,2,1,0.0037541493204633087,1,,266371.93,8080.41,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5_lsm,vanilla,lsm,q5,c4,10000,1.0,1,base_merge_join,query,2,2,0.025893708398520746,1,,38619.42,10159.1,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5_lsm,vanilla,lsm,q5,c4,10000,1.0,2,pipeline_view,query,2,2,0.03435015517682601,1,,29111.95,9800.44,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5_lsm,vanilla,lsm,q5,c4,10000,1.0,3,mi_col_walk,query,2,2,0.031168610964618638,1,,32083.56,9938.55,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5_lsm,vanilla,lsm,q5,c4,10000,1.0,4,base_hash_join,query,2,2,0.0037475611340584687,1,,266840.21,8080.41,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5_lsm,vanilla,lsm,q5,c4,10000,1.0,1,base_merge_join,query,2,3,0.0263275675960298,1,,37983.0,10159.1,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5_lsm,vanilla,lsm,q5,c4,10000,1.0,2,pipeline_view,query,2,3,0.03413677650515875,1,,29293.920000000002,9800.44,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5_lsm,vanilla,lsm,q5,c4,10000,1.0,3,mi_col_walk,query,2,3,0.035715369930872896,1,,27999.150000000005,9938.55,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5_lsm,vanilla,lsm,q5,c4,10000,1.0,4,base_hash_join,query,2,3,0.0037303113235763806,1,,268074.14,8080.41,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5_lsm,vanilla,lsm,q5,c4,10000,1.0,1,base_merge_join,query,2,4,0.026048158356131983,1,,38390.43,10159.1,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5_lsm,vanilla,lsm,q5,c4,10000,1.0,2,pipeline_view,query,2,4,0.03383136485536922,1,,29558.370000000003,9800.44,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5_lsm,vanilla,lsm,q5,c4,10000,1.0,3,mi_col_walk,query,2,4,0.03618906033657274,1,,27632.66,9938.55,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5_lsm,vanilla,lsm,q5,c4,10000,1.0,4,base_hash_join,query,2,4,0.0037626186471241274,1,,265772.35,8080.41,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5i_btree,tpchi,btree,q5i,c4,4000,1.0,1,base_merge_join,query,2,0,0.006990663409763188,1,,143047.94,16110.71,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5i_btree,tpchi,btree,q5i,c4,4000,1.0,2,pipeline_view,query,2,0,0.01326218612549874,1,,75402.35,16490.4,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5i_btree,tpchi,btree,q5i,c4,4000,1.0,3,mi_coli_walk,query,2,0,0.013452984174582067,1,,74332.95,16419.46,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5i_btree,tpchi,btree,q5i,c4,4000,1.0,4,base_hash_join,query,2,0,0.0027232307843593636,1,,367210.89,13031.58,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5i_btree,tpchi,btree,q5i,c4,4000,1.0,1,base_merge_join,query,2,1,0.007007405496202441,1,,142706.17,16110.71,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5i_btree,tpchi,btree,q5i,c4,4000,1.0,2,pipeline_view,query,2,1,0.013915874088057981,1,,71860.38,16490.4,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5i_btree,tpchi,btree,q5i,c4,4000,1.0,3,mi_coli_walk,query,2,1,0.013941533669082642,1,,71728.12,16419.46,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5i_btree,tpchi,btree,q5i,c4,4000,1.0,4,base_hash_join,query,2,1,0.0028659297979032284,1,,348926.9,13031.58,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5i_btree,tpchi,btree,q5i,c4,4000,1.0,1,base_merge_join,query,2,2,0.007281435870027827,1,,137335.55,16110.71,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5i_btree,tpchi,btree,q5i,c4,4000,1.0,2,pipeline_view,query,2,2,0.013613117382099513,1,,73458.56,16490.4,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5i_btree,tpchi,btree,q5i,c4,4000,1.0,3,mi_coli_walk,query,2,2,0.014454777361737163,1,,69181.28,16419.46,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5i_btree,tpchi,btree,q5i,c4,4000,1.0,4,base_hash_join,query,2,2,0.002793882960890109,1,,357924.8,13031.58,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5i_btree,tpchi,btree,q5i,c4,4000,1.0,1,base_merge_join,query,2,3,0.007227012607378953,1,,138369.76,16110.71,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5i_btree,tpchi,btree,q5i,c4,4000,1.0,2,pipeline_view,query,2,3,0.01383917932559465,1,,72258.62,16490.4,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5i_btree,tpchi,btree,q5i,c4,4000,1.0,3,mi_coli_walk,query,2,3,0.014204779510571482,1,,70398.84,16419.46,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5i_btree,tpchi,btree,q5i,c4,4000,1.0,4,base_hash_join,query,2,3,0.0028425981756659722,1,,351790.84,13031.58,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5i_btree,tpchi,btree,q5i,c4,4000,1.0,1,base_merge_join,query,2,4,0.007406420981857379,1,,135017.98,16110.71,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5i_btree,tpchi,btree,q5i,c4,4000,1.0,2,pipeline_view,query,2,4,0.013657884737832806,1,,73217.78,16490.4,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5i_btree,tpchi,btree,q5i,c4,4000,1.0,3,mi_coli_walk,query,2,4,0.014152899433742495,1,,70656.9,16419.46,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5i_btree,tpchi,btree,q5i,c4,4000,1.0,4,base_hash_join,query,2,4,0.00283668533092147,1,,352524.12,13031.58,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5i_lsm,tpchi,lsm,q5i,c4,10000,1.0,1,base_merge_join,query,2,0,0.016660646619688087,1,,60021.68,14226.05,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5i_lsm,tpchi,lsm,q5i,c4,10000,1.0,2,pipeline_view,query,2,0,0.03353250523693901,1,,29821.809999999998,13398.47,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5i_lsm,tpchi,lsm,q5i,c4,10000,1.0,3,mi_coli_walk,query,2,0,0.021898734121775357,1,,45664.74,14443.12,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5i_lsm,tpchi,lsm,q5i,c4,10000,1.0,4,base_hash_join,query,2,0,0.002655662521805977,1,,376553.87,12068.76,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5i_lsm,tpchi,lsm,q5i,c4,10000,1.0,1,base_merge_join,query,2,1,0.01661558205962435,1,,60184.47,14226.05,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5i_lsm,tpchi,lsm,q5i,c4,10000,1.0,2,pipeline_view,query,2,1,0.03393147741724452,1,,29471.16,13398.47,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5i_lsm,tpchi,lsm,q5i,c4,10000,1.0,3,mi_coli_walk,query,2,1,0.021140594253648233,1,,47302.36,14443.12,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5i_lsm,tpchi,lsm,q5i,c4,10000,1.0,4,base_hash_join,query,2,1,0.002706111379106341,1,,369533.94,12068.76,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5i_lsm,tpchi,lsm,q5i,c4,10000,1.0,1,base_merge_join,query,2,2,0.01666360056416286,1,,60011.04000000001,14226.05,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5i_lsm,tpchi,lsm,q5i,c4,10000,1.0,2,pipeline_view,query,2,2,0.03344480486795824,1,,29900.01,13398.47,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5i_lsm,tpchi,lsm,q5i,c4,10000,1.0,3,mi_coli_walk,query,2,2,0.02071872425698511,1,,48265.52,14443.12,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5i_lsm,tpchi,lsm,q5i,c4,10000,1.0,4,base_hash_join,query,2,2,0.0026951272100043124,1,,371040.0,12068.76,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5i_lsm,tpchi,lsm,q5i,c4,10000,1.0,1,base_merge_join,query,2,3,0.016694741657220225,1,,59899.1,14226.05,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5i_lsm,tpchi,lsm,q5i,c4,10000,1.0,2,pipeline_view,query,2,3,0.034883303141834465,1,,28667.01,13398.47,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
q5i_lsm,tpchi,lsm,q5i,c4,10000,1.0,3,mi_coli_walk,query,2,3,0.020661481461279146,1,,48399.24,14443.12,545c5eea,,,,,,,,,,,,,,,,,,,,,,,,,
